timestamp,source_ip,destination_ip,protocol,bytes,action,region,user,resource,status
2024-01-01T03:53:00,203.0.113.34,10.0.0.14,DNS,820,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T03:54:00,203.0.113.35,10.0.0.15,HTTPS,860,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T03:55:00,203.0.113.36,10.0.0.16,SSH,900,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T03:56:00,203.0.113.37,10.0.0.17,DNS,940,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T03:57:00,203.0.113.38,10.0.0.18,HTTPS,980,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T03:58:00,203.0.113.39,10.0.0.19,SSH,1020,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T03:59:00,203.0.113.40,10.0.0.20,DNS,1060,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T04:00:00,203.0.113.41,10.0.0.1,HTTPS,1100,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T04:01:00,203.0.113.42,10.0.0.2,SSH,1140,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T04:02:00,203.0.113.43,10.0.0.3,DNS,1180,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T04:03:00,203.0.113.44,10.0.0.4,HTTPS,1220,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T04:04:00,203.0.113.45,10.0.0.5,SSH,1260,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T04:05:00,203.0.113.46,10.0.0.6,DNS,1300,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T04:06:00,203.0.113.47,10.0.0.7,HTTPS,1340,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T04:07:00,203.0.113.48,10.0.0.8,SSH,1380,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T04:08:00,203.0.113.49,10.0.0.9,DNS,1420,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T04:09:00,203.0.113.50,10.0.0.10,HTTPS,1460,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T04:10:00,203.0.113.1,10.0.0.11,SSH,500,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T04:11:00,203.0.113.2,10.0.0.12,DNS,540,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T04:12:00,203.0.113.3,10.0.0.13,HTTPS,580,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T04:13:00,203.0.113.4,10.0.0.14,SSH,620,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T04:14:00,203.0.113.5,10.0.0.15,DNS,660,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T04:15:00,203.0.113.6,10.0.0.16,HTTPS,700,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T04:16:00,203.0.113.7,10.0.0.17,SSH,740,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T04:17:00,203.0.113.8,10.0.0.18,DNS,780,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T04:18:00,203.0.113.9,10.0.0.19,HTTPS,820,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T04:19:00,203.0.113.10,10.0.0.20,SSH,9000,DELETE,us-west-2,admin-root,/app/sensitive/keys,DENIED
2024-01-01T04:20:00,203.0.113.11,10.0.0.1,DNS,900,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T04:21:00,203.0.113.12,10.0.0.2,HTTPS,940,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T04:22:00,203.0.113.13,10.0.0.3,SSH,980,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T04:23:00,203.0.113.14,10.0.0.4,DNS,1020,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T04:24:00,203.0.113.15,10.0.0.5,HTTPS,1060,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T04:25:00,198.51.100.99,10.0.0.6,SSH,1100,ROOT_LOGIN,us-west-2,user6,/app/sensitive/admin,DENIED
2024-01-01T04:26:00,203.0.113.17,10.0.0.7,DNS,1140,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T04:27:00,203.0.113.18,10.0.0.8,HTTPS,1180,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T04:28:00,203.0.113.19,10.0.0.9,SSH,1220,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T04:29:00,203.0.113.20,10.0.0.10,DNS,1260,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T04:30:00,203.0.113.21,10.0.0.11,HTTPS,1300,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T04:31:00,203.0.113.22,10.0.0.12,SSH,1340,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T04:32:00,203.0.113.23,10.0.0.13,DNS,1380,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T04:33:00,203.0.113.24,10.0.0.14,HTTPS,1420,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T04:34:00,203.0.113.25,10.0.0.15,SSH,1460,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T04:35:00,203.0.113.26,10.0.0.16,DNS,500,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T04:36:00,203.0.113.27,10.0.0.17,HTTPS,540,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T04:37:00,203.0.113.28,10.0.0.18,SSH,580,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T04:38:00,203.0.113.29,10.0.0.19,DNS,620,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T04:39:00,203.0.113.30,10.0.0.20,HTTPS,660,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T04:40:00,203.0.113.31,10.0.0.1,SSH,700,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T04:41:00,203.0.113.32,10.0.0.2,DNS,740,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T04:42:00,203.0.113.33,10.0.0.3,HTTPS,780,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T04:43:00,203.0.113.34,10.0.0.4,SSH,820,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T04:44:00,203.0.113.35,10.0.0.5,DNS,860,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T04:45:00,203.0.113.36,10.0.0.6,HTTPS,900,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T04:46:00,203.0.113.37,10.0.0.7,SSH,940,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T04:47:00,203.0.113.38,10.0.0.8,DNS,980,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T04:48:00,203.0.113.39,10.0.0.9,HTTPS,1020,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T04:49:00,203.0.113.40,10.0.0.10,SSH,1060,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T04:50:00,203.0.113.41,10.0.0.11,DNS,1100,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T04:51:00,203.0.113.42,10.0.0.12,HTTPS,1140,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T04:52:00,203.0.113.43,10.0.0.13,SSH,1180,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T04:53:00,203.0.113.44,10.0.0.14,DNS,1220,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T04:54:00,203.0.113.45,10.0.0.15,HTTPS,1260,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T04:55:00,203.0.113.46,10.0.0.16,SSH,1300,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T04:56:00,203.0.113.47,10.0.0.17,DNS,9000,DELETE,eu-west-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T04:57:00,203.0.113.48,10.0.0.18,HTTPS,1380,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T04:58:00,203.0.113.49,10.0.0.19,SSH,1420,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T04:59:00,203.0.113.50,10.0.0.20,DNS,1460,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T05:00:00,203.0.113.1,10.0.0.1,HTTPS,500,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T05:01:00,203.0.113.2,10.0.0.2,SSH,540,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T05:02:00,203.0.113.3,10.0.0.3,DNS,580,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T05:03:00,203.0.113.4,10.0.0.4,HTTPS,620,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T05:04:00,203.0.113.5,10.0.0.5,SSH,660,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T05:05:00,203.0.113.6,10.0.0.6,DNS,700,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T05:06:00,203.0.113.7,10.0.0.7,HTTPS,740,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T05:07:00,203.0.113.8,10.0.0.8,SSH,780,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T05:08:00,203.0.113.9,10.0.0.9,DNS,820,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T05:09:00,203.0.113.10,10.0.0.10,HTTPS,860,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T05:10:00,203.0.113.11,10.0.0.11,SSH,900,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T05:11:00,203.0.113.12,10.0.0.12,DNS,940,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T05:12:00,203.0.113.13,10.0.0.13,HTTPS,980,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T05:13:00,203.0.113.14,10.0.0.14,SSH,1020,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T05:14:00,203.0.113.15,10.0.0.15,DNS,1060,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T05:15:00,203.0.113.16,10.0.0.16,HTTPS,1100,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T05:16:00,203.0.113.17,10.0.0.17,SSH,1140,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T05:17:00,203.0.113.18,10.0.0.18,DNS,1180,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T05:18:00,198.51.100.99,10.0.0.19,HTTPS,1220,ROOT_LOGIN,us-east-1,user9,/app/sensitive/admin,DENIED
2024-01-01T05:19:00,203.0.113.20,10.0.0.20,SSH,1260,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T05:20:00,203.0.113.21,10.0.0.1,DNS,1300,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T05:21:00,203.0.113.22,10.0.0.2,HTTPS,1340,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T05:22:00,203.0.113.23,10.0.0.3,SSH,1380,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T05:23:00,203.0.113.24,10.0.0.4,DNS,1420,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T05:24:00,203.0.113.25,10.0.0.5,HTTPS,1460,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T05:25:00,203.0.113.26,10.0.0.6,SSH,500,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T05:26:00,203.0.113.27,10.0.0.7,DNS,540,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T05:27:00,203.0.113.28,10.0.0.8,HTTPS,580,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T05:28:00,203.0.113.29,10.0.0.9,SSH,620,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T05:29:00,203.0.113.30,10.0.0.10,DNS,660,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T05:30:00,203.0.113.31,10.0.0.11,HTTPS,700,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T05:31:00,203.0.113.32,10.0.0.12,SSH,740,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T05:32:00,203.0.113.33,10.0.0.13,DNS,780,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T05:33:00,203.0.113.34,10.0.0.14,HTTPS,9000,DELETE,us-east-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T05:34:00,203.0.113.35,10.0.0.15,SSH,860,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T05:35:00,203.0.113.36,10.0.0.16,DNS,900,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T05:36:00,203.0.113.37,10.0.0.17,HTTPS,940,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T05:37:00,203.0.113.38,10.0.0.18,SSH,980,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T05:38:00,203.0.113.39,10.0.0.19,DNS,1020,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T05:39:00,203.0.113.40,10.0.0.20,HTTPS,1060,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T05:40:00,203.0.113.41,10.0.0.1,SSH,1100,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T05:41:00,203.0.113.42,10.0.0.2,DNS,1140,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T05:42:00,203.0.113.43,10.0.0.3,HTTPS,1180,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T05:43:00,203.0.113.44,10.0.0.4,SSH,1220,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T05:44:00,203.0.113.45,10.0.0.5,DNS,1260,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T05:45:00,203.0.113.46,10.0.0.6,HTTPS,1300,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T05:46:00,203.0.113.47,10.0.0.7,SSH,1340,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T05:47:00,203.0.113.48,10.0.0.8,DNS,1380,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T05:48:00,203.0.113.49,10.0.0.9,HTTPS,1420,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T05:49:00,203.0.113.50,10.0.0.10,SSH,1460,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T05:50:00,203.0.113.1,10.0.0.11,DNS,500,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T05:51:00,203.0.113.2,10.0.0.12,HTTPS,540,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T05:52:00,203.0.113.3,10.0.0.13,SSH,580,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T05:53:00,203.0.113.4,10.0.0.14,DNS,620,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T05:54:00,203.0.113.5,10.0.0.15,HTTPS,660,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T05:55:00,203.0.113.6,10.0.0.16,SSH,700,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T05:56:00,203.0.113.7,10.0.0.17,DNS,740,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T05:57:00,203.0.113.8,10.0.0.18,HTTPS,780,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T05:58:00,203.0.113.9,10.0.0.19,SSH,820,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T05:59:00,203.0.113.10,10.0.0.20,DNS,860,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T06:00:00,203.0.113.11,10.0.0.1,HTTPS,900,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T06:01:00,203.0.113.12,10.0.0.2,SSH,940,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T06:02:00,203.0.113.13,10.0.0.3,DNS,980,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T06:03:00,203.0.113.14,10.0.0.4,HTTPS,1020,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T06:04:00,203.0.113.15,10.0.0.5,SSH,1060,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T06:05:00,203.0.113.16,10.0.0.6,DNS,1100,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T06:06:00,203.0.113.17,10.0.0.7,HTTPS,1140,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T06:07:00,203.0.113.18,10.0.0.8,SSH,1180,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T06:08:00,203.0.113.19,10.0.0.9,DNS,1220,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T06:09:00,203.0.113.20,10.0.0.10,HTTPS,1260,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T06:10:00,203.0.113.21,10.0.0.11,SSH,9000,DELETE,us-west-2,admin-root,/app/sensitive/keys,DENIED
2024-01-01T06:11:00,198.51.100.99,10.0.0.12,DNS,1340,ROOT_LOGIN,eu-west-1,user2,/app/sensitive/admin,DENIED
2024-01-01T06:12:00,203.0.113.23,10.0.0.13,HTTPS,1380,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T06:13:00,203.0.113.24,10.0.0.14,SSH,1420,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T06:14:00,203.0.113.25,10.0.0.15,DNS,1460,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T06:15:00,203.0.113.26,10.0.0.16,HTTPS,500,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T06:16:00,203.0.113.27,10.0.0.17,SSH,540,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T06:17:00,203.0.113.28,10.0.0.18,DNS,580,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T06:18:00,203.0.113.29,10.0.0.19,HTTPS,620,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T06:19:00,203.0.113.30,10.0.0.20,SSH,660,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T06:20:00,203.0.113.31,10.0.0.1,DNS,700,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T06:21:00,203.0.113.32,10.0.0.2,HTTPS,740,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T06:22:00,203.0.113.33,10.0.0.3,SSH,780,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T06:23:00,203.0.113.34,10.0.0.4,DNS,820,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T06:24:00,203.0.113.35,10.0.0.5,HTTPS,860,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T06:25:00,203.0.113.36,10.0.0.6,SSH,900,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T06:26:00,203.0.113.37,10.0.0.7,DNS,940,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T06:27:00,203.0.113.38,10.0.0.8,HTTPS,980,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T06:28:00,203.0.113.39,10.0.0.9,SSH,1020,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T06:29:00,203.0.113.40,10.0.0.10,DNS,1060,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T06:30:00,203.0.113.41,10.0.0.11,HTTPS,1100,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T06:31:00,203.0.113.42,10.0.0.12,SSH,1140,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T06:32:00,203.0.113.43,10.0.0.13,DNS,1180,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T06:33:00,203.0.113.44,10.0.0.14,HTTPS,1220,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T06:34:00,203.0.113.45,10.0.0.15,SSH,1260,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T06:35:00,203.0.113.46,10.0.0.16,DNS,1300,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T06:36:00,203.0.113.47,10.0.0.17,HTTPS,1340,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T06:37:00,203.0.113.48,10.0.0.18,SSH,1380,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T06:38:00,203.0.113.49,10.0.0.19,DNS,1420,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T06:39:00,203.0.113.50,10.0.0.20,HTTPS,1460,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T06:40:00,203.0.113.1,10.0.0.1,SSH,500,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T06:41:00,203.0.113.2,10.0.0.2,DNS,540,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T06:42:00,203.0.113.3,10.0.0.3,HTTPS,580,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T06:43:00,203.0.113.4,10.0.0.4,SSH,620,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T06:44:00,203.0.113.5,10.0.0.5,DNS,660,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T06:45:00,203.0.113.6,10.0.0.6,HTTPS,700,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T06:46:00,203.0.113.7,10.0.0.7,SSH,740,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T06:47:00,203.0.113.8,10.0.0.8,DNS,9000,DELETE,eu-west-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T06:48:00,203.0.113.9,10.0.0.9,HTTPS,820,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T06:49:00,203.0.113.10,10.0.0.10,SSH,860,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T06:50:00,203.0.113.11,10.0.0.11,DNS,900,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T06:51:00,203.0.113.12,10.0.0.12,HTTPS,940,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T06:52:00,203.0.113.13,10.0.0.13,SSH,980,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T06:53:00,203.0.113.14,10.0.0.14,DNS,1020,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T06:54:00,203.0.113.15,10.0.0.15,HTTPS,1060,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T06:55:00,203.0.113.16,10.0.0.16,SSH,1100,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T06:56:00,203.0.113.17,10.0.0.17,DNS,1140,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T06:57:00,203.0.113.18,10.0.0.18,HTTPS,1180,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T06:58:00,203.0.113.19,10.0.0.19,SSH,1220,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T06:59:00,203.0.113.20,10.0.0.20,DNS,1260,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T07:00:00,203.0.113.21,10.0.0.1,HTTPS,1300,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T07:01:00,203.0.113.22,10.0.0.2,SSH,1340,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T07:02:00,203.0.113.23,10.0.0.3,DNS,1380,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T07:03:00,203.0.113.24,10.0.0.4,HTTPS,1420,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T07:04:00,198.51.100.99,10.0.0.5,SSH,1460,ROOT_LOGIN,us-west-2,user5,/app/sensitive/admin,DENIED
2024-01-01T07:05:00,203.0.113.26,10.0.0.6,DNS,500,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T07:06:00,203.0.113.27,10.0.0.7,HTTPS,540,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T07:07:00,203.0.113.28,10.0.0.8,SSH,580,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T07:08:00,203.0.113.29,10.0.0.9,DNS,620,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T07:09:00,203.0.113.30,10.0.0.10,HTTPS,660,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T07:10:00,203.0.113.31,10.0.0.11,SSH,700,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T07:11:00,203.0.113.32,10.0.0.12,DNS,740,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T07:12:00,203.0.113.33,10.0.0.13,HTTPS,780,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T07:13:00,203.0.113.34,10.0.0.14,SSH,820,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T07:14:00,203.0.113.35,10.0.0.15,DNS,860,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T07:15:00,203.0.113.36,10.0.0.16,HTTPS,900,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T07:16:00,203.0.113.37,10.0.0.17,SSH,940,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T07:17:00,203.0.113.38,10.0.0.18,DNS,980,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T07:18:00,203.0.113.39,10.0.0.19,HTTPS,1020,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T07:19:00,203.0.113.40,10.0.0.20,SSH,1060,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T07:20:00,203.0.113.41,10.0.0.1,DNS,1100,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T07:21:00,203.0.113.42,10.0.0.2,HTTPS,1140,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T07:22:00,203.0.113.43,10.0.0.3,SSH,1180,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T07:23:00,203.0.113.44,10.0.0.4,DNS,1220,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T07:24:00,203.0.113.45,10.0.0.5,HTTPS,9000,DELETE,us-east-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T07:25:00,203.0.113.46,10.0.0.6,SSH,1300,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T07:26:00,203.0.113.47,10.0.0.7,DNS,1340,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T07:27:00,203.0.113.48,10.0.0.8,HTTPS,1380,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T07:28:00,203.0.113.49,10.0.0.9,SSH,1420,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T07:29:00,203.0.113.50,10.0.0.10,DNS,1460,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T07:30:00,203.0.113.1,10.0.0.11,HTTPS,500,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T07:31:00,203.0.113.2,10.0.0.12,SSH,540,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T07:32:00,203.0.113.3,10.0.0.13,DNS,580,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T07:33:00,203.0.113.4,10.0.0.14,HTTPS,620,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T07:34:00,203.0.113.5,10.0.0.15,SSH,660,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T07:35:00,203.0.113.6,10.0.0.16,DNS,700,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T07:36:00,203.0.113.7,10.0.0.17,HTTPS,740,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T07:37:00,203.0.113.8,10.0.0.18,SSH,780,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T07:38:00,203.0.113.9,10.0.0.19,DNS,820,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T07:39:00,203.0.113.10,10.0.0.20,HTTPS,860,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T07:40:00,203.0.113.11,10.0.0.1,SSH,900,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T07:41:00,203.0.113.12,10.0.0.2,DNS,940,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T07:42:00,203.0.113.13,10.0.0.3,HTTPS,980,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T07:43:00,203.0.113.14,10.0.0.4,SSH,1020,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T07:44:00,203.0.113.15,10.0.0.5,DNS,1060,LIST,eu-west-1,user5,/app/service/5,OK
